Year,Country Name,Population,GDP PPP 2017,GDP PPP/capita 2017,Region,Income Group,gdp_per_capita_growth,region_economic_weight,gdp_ppp_2017_log,gdp_ppp_2017_squared,gdp_ppp_2017_growth,gdp_ppp_2017_rolling_mean_3y,gdp_ppp_2017_rolling_std_3y,gdp_ppp_2017_deviation,gdp_ppp/capita_2017_log,gdp_ppp/capita_2017_squared,gdp_ppp/capita_2017_growth,gdp_ppp/capita_2017_rolling_mean_3y,gdp_ppp/capita_2017_rolling_std_3y,gdp_ppp/capita_2017_deviation,population_log,population_squared,population_growth,population_rolling_mean_3y,population_rolling_std_3y,population_deviation,gdp_per_capita_acceleration,MSW,MSW_log
2004,Slovak Republic,5372280,101183635459.64,18834.39,Europe & Central Asia,High income,0.0530029586791274,0.8360227853979533,25.340202875789736,1.0238128084829317e+22,0.05499083076995,96131381414.24666,5041646044.953959,1.6933643169985282,9.843492826043972,354734246.6721,0.0556853051634049,17887.88,945.750916097898,1.7229613399703774,15.496763143522314,28861392398400,-0.000657998494303,5374188.666666667,2421.077721454078,0.1953714713064795,0.2245334312673432,1400000.0,14.151983508870948
2005,Slovak Republic,5372807,107885494354.26,20079.91,Europe & Central Asia,High income,0.0661300950017493,0.8403375672359259,25.40433626417002,1.1639279892063064e+22,0.0527888071780253,101726409280.31,5906432276.013938,1.8386252530463447,9.907524891503902,403202785.6081,0.0530029586791274,18933.553333333333,1100.132003731073,1.8617022257390177,15.496861234845786,28867055059249,-0.0002035964740216,5372820.333333333,547.121863319227,0.2075757082235833,-0.0481697366370964,1468000.0,14.199412169355275
2006,Slovak Republic,5373054,117048400072.35,21784.33,Europe & Central Asia,High income,0.084881854550145,0.8454980395348044,25.485853362044505,1.3700327959496904e+22,0.0662346125850876,108705843295.41669,7964133244.937379,2.0123937858212524,9.988992086474452,474557033.54890007,0.0661300950017493,20232.876666666667,1480.9070199487028,2.030145350682099,15.496907206025588,28869709286916,9.809615284384066e-05,5372713.666666667,395.3508989767125,0.2100274298112873,0.2476679915566948,1524000.0,14.236849671396492
2007,Slovak Republic,5374622,129727116493.3,24136.97,Europe & Central Asia,High income,0.1079968950158209,0.8517252617417792,25.588698977305512,1.682912475366623e+22,0.0849317674533898,118220336973.30334,10967870873.191969,2.201638989458748,10.09154139832348,582593320.7809,0.084881854550145,22000.40333333333,2037.1425391791663,2.213656043041098,15.497198989983223,28886561642884,4.597224504809816e-05,5373494.333333333,984.36595497907,0.2646410773824186,0.2835586361685953,1579000.0,14.272302926549802
2008,Slovak Republic,5379233,136959255796.59,25460.74,Europe & Central Asia,High income,0.0548440835780132,0.8578270345714869,25.642949315604213,1.8757837748355767e+22,0.1083202881296372,127911590787.41331,10078821563.527472,2.105927151302519,10.144932212274192,648249281.3476001,0.1079968950158209,23794.013333333336,1862.0451332965413,2.1108122103985543,15.498056542818931,28936147668289,0.0002918265850295,5375636.333333333,3211.95646504165,0.4413803030071764,0.2723201629863119,1686000.0,14.337870010663572
2009,Slovak Republic,5386406,129487398581.99,24039.67,Europe & Central Asia,High income,-0.0558141672237335,0.8617820203435393,25.58684940511179,1.6766986391531148e+22,0.0557488634511005,132057923623.96,4246370093.2789416,1.580991932856342,10.087502258477082,577905733.7089,0.0548440835780132,24545.79333333333,793.859165490539,1.5774258199223836,15.49938911578165,29013369596836,0.0008579207988952,5380087.0,5938.236354338729,0.7169082510617368,-0.4921698112711582,1654000.0,14.318707759160512
2010,Slovak Republic,5391428,138184591602.05,25630.43,Europe & Central Asia,High income,0.066172289386668,0.8658075988933683,25.65185624859849,1.9094981356225342e+22,-0.0545553286715947,134877081993.54332,4707640323.624463,1.7298292715652424,10.151574611793109,656918941.9849,-0.0558141672237335,25043.61333333333,873.57045304505,1.724331266282854,15.500321028340618,29067495879184,0.0013334614804749,5385689.0,6129.03524218862,0.8900165307046051,-2.017688027266248,1719000.0,14.357253866098382
2011,Slovak Republic,5398384,141876127714.69,26281.22,Europe & Central Asia,High income,0.0253913024479106,0.8689359161901772,25.678220173807333,2.012883561531503e+22,0.0671663274982932,136516039299.57666,6360676258.890936,1.6829100237332422,10.17664794391659,690702524.6884,0.066172289386668,25317.10666666667,1153.1544710199637,1.6736269677445796,15.50161039272886,29142549811456,0.0009323470974895,5392072.666666667,6014.966112400135,1.123432730315392,-2.1855823114123254,1679000.0,14.333709531652117
2012,Slovak Republic,5407579,143747193272.91,26582.54,Europe & Central Asia,High income,0.0114652211731418,0.8705904927479459,25.6913219913822,2.0663255573839345e+22,0.0267145277909932,141269304196.55002,2830514162.4427714,1.5950253454794785,10.188047506243432,706631432.8516,0.0253913024479106,26164.73,486.626965035835,1.5805748383635168,15.503312230967138,29241910641241,0.0012901962151772,5399130.333333333,8101.324603626412,1.4068077763539033,-0.616284963339559,1657000.0,14.32051989990882
2013,Slovak Republic,5413393,144656739274.11,26722.01,Europe & Central Asia,High income,0.0052466769541208,0.8714315036393231,25.6976294575018,2.092557221741784e+22,0.0131880224556359,143426686753.90332,1417742389.377911,1.5002118856126452,10.19328027100668,714065818.4401,0.0114652211731418,26528.59,225.29293797184152,1.483841357085021,15.504386810863451,29304823772449,0.0017032875023339,5406452.0,7567.702227227965,1.5190066099877266,-0.548458721380585,1645000.0,14.31325155008416
2014,Slovak Republic,5418649,148558406101.05,27416.13,Europe & Central Asia,High income,0.0259755909080192,0.8736431530904792,25.72424402494872,2.2069600023284487e+22,0.0063274000729403,145654112882.68997,2555974922.751269,1.5124022849728629,10.21892327951276,751644184.1769,0.0052466769541208,26906.89333333333,446.4912734122743,1.4951398755580436,15.505357264900104,29361756985201,0.0010751576629763,5413207.0,5537.3434063629375,1.590270751127692,-0.5423832759186907,1733000.0,14.36536514573162
2015,Slovak Republic,5423801,156234688735.48,28805.39,Europe & Central Asia,High income,0.0506730891632041,0.8756720447114753,25.774625128674856,2.440927796427233e+22,0.0269718980706923,149816611370.21332,5890631443.828612,1.6277910293172817,10.26835251651342,829750493.0521,0.0259755909080192,27647.84333333333,1060.8422869273754,1.610598518956849,15.506307603511289,29417617287601,0.0009709252588903,5418614.333333333,5204.086599329958,1.64341066102448,3.9508653067762296,1784000.0,14.394369152660053
2016,Slovak Republic,5430798,159271814312.37,29327.52,Europe & Central Asia,High income,0.0181261215348933,0.8775746162359769,25.79387810357719,2.5367510834354068e+22,0.0516718160614122,154688303049.63333,5521572275.415621,1.596220664634113,10.286315700418756,860103429.3504,0.0506730891632041,28516.346666666668,987.9334337055752,1.5769274429655131,15.507596826573312,29493566916804,0.00095079050147,5424416.0,6097.804440943766,1.7399725897237324,0.950796397380903,1890000.0,14.452087916136216
2017,Slovak Republic,5439232,163951329601.32,30142.37,Europe & Central Asia,High income,0.0277844836522147,0.879745723818833,25.822835450007904,2.688003847804067e+22,0.0194395086102301,159819277549.72333,3887341451.465022,1.6141621251203546,10.31372027747616,908562469.2169,0.0181261215348933,29425.09333333333,673.8095403252123,1.5921753493204265,15.50914861624467,29585244749824,0.0012900547051781,5431277.0,7726.64357920006,1.8524762075912764,-0.6422929441598857,2058000.0,14.537245681284665
2018,Slovak Republic,5446771,170559207125.96,31313.82,Europe & Central Asia,High income,0.0388638982269808,0.882467434547648,25.862348329267213,2.909044313543612e+22,0.0293806867784676,164594117013.21667,5671083747.815827,1.676943257499391,10.351846746898923,980555322.9924,0.0277844836522147,30261.236666666664,998.470773650016,1.6537763942389243,15.510533697586313,29667314326441,0.0015529946059491,5438933.666666667,7990.67796456127,1.910457892644724,0.5328421802054433,2254000.0,14.628217417237485
1995,Slovenia,1989872,42743103189.76,21480.33,Europe & Central Asia,High income,0.0,0.8843039293040644,24.478473690443167,1.826972870290472e+21,0.0,42743103189.76,5779825347.796084,0.0,9.974939464769273,461404576.9089001,0.0,21480.33,1136.903864771876,0.0,14.503581375568672,3959590576384,0.0,1989872.0,13584.593295347093,0.0,0.0,1186000.0,13.986097701709772
1996,Slovenia,1988628,44112167267.67,22182.21,Europe & Central Asia,High income,0.0326754756561,0.8784709749188337,24.51000148312921,1.9458833010508964e+21,0.0,43427635228.715,968074493.3690687,0.7071067811865495,10.007090975410168,492050440.4841,0.0,21831.27,496.30410757921214,0.7071067811865475,14.502956014545584,3954641322384,0.0,1989250.0,879.6408357960652,-0.7071067811865475,0.0,1175000.0,13.976779556623864
1997,Slovenia,1985956,46339740603.94,23333.72,Europe & Central Asia,High income,0.0519114191056708,0.8736772957298269,24.55926575828586,2.1473715592404457e+21,0.0320300580852066,44398337020.456665,1815315404.5034013,1.069458000889068,10.057697659169008,544462489.0384,0.0326754756561,22332.08666666667,935.7408211857244,1.070417481695531,14.50161147179193,3944021233936,-0.0006251658398127,1988152.0,2000.9237866545543,-1.097493075271799,0.0,1170000.0,13.972515161474428
1998,Slovenia,1981629,47859390043.91,24151.54,Europe & Central Asia,High income,0.0350488477619512,0.868094940003034,24.591533174776057,2.290521215375112e+21,0.0504979345665159,46103765971.84,1884723495.353906,1.139245772205567,10.09214482953355,583296884.3716,0.0519114191056708,23222.49,989.3655779841991,1.1486451076407975,14.499430296324078,3926853493641,-0.0013436399366799,1985404.3333333333,3531.961541881949,-1.341147399941887,0.5886966620478167,1159000.0,13.963068985134289
1999,Slovenia,1983045,50411571738.27,25421.29,Europe & Central Asia,High income,0.0525742871883117,0.8625710309293994,24.64348658367153,2.541326565122742e+21,0.032793654434932,48203567462.04,2057618955.97504,1.3582281316360736,10.143381627231925,646241985.2641001,0.0350488477619512,24302.18333333333,1051.906453366148,1.3473891120395316,14.50014460440888,3932467472025,-0.0021787995303017,1983543.3333333333,2206.1242787596752,-0.7898545260983457,-0.3248335652199019,1090000.0,13.901689171636098
2000,Slovenia,1988925,52262871956.54,26276.94,Europe & Central Asia,High income,0.0336587954427174,0.8660294704034318,24.679552050705706,2.7314077851456955e+21,0.0533266657184392,50177944579.57333,2211017746.5763373,1.3643618882203912,10.176485082920372,690477575.7635999,0.0525742871883117,25283.256666666668,1069.4022586629228,1.3351270405257425,14.50310535251856,3955822655625,0.0007145636241698,1984533.0,3868.916127289324,0.7609413757061657,0.5000289751432538,1020000.0,13.83531416565213
2001,Slovenia,1992060,53943938765.58,27079.47,Europe & Central Asia,High income,0.0305412274031908,0.869422240833581,24.711211173248653,2.909948529544645e+21,0.0367237154969439,52206127486.79667,1766867045.0947194,1.367368057503468,10.206568082857872,733297695.4809,0.0336587954427174,26259.233333333334,829.231796684969,1.3400445313800036,14.504680339147782,3968303043600,0.0029651369484806,1988010.0,4576.622663056178,1.2973966794237288,-0.3597859858345268,953000.0,13.767371231953732
2002,Slovenia,1994530,55834996434.77,27994.06,Europe & Central Asia,High income,0.0337742946963142,0.8725308321059132,24.74566668600912,3.1175468268707785e+21,0.0321656033452948,54013935718.96334,1787090653.0181782,1.4127749208569174,10.23978334502056,783667395.2836001,0.0305412274031908,27116.823333333334,859.1692075682205,1.3897265471578533,14.505919492949351,3978149920900,0.0015762283645688,1991838.3333333333,2809.0671642616367,1.478773930407153,-0.0926226859434773,812000.0,13.60725685067015
2003,Slovenia,1995733,57487857659.8,28805.39,Europe & Central Asia,High income,0.028982219799486,0.8755265810885339,24.77483959133344,3.304853778313426e+21,0.0350559805691574,55755597620.05,1773293097.893556,1.4192281305969725,10.26835251651342,829750493.0521,0.0337742946963142,27959.64,863.4746747300017,1.4030403689752584,14.506522460439706,3982950207289,0.0012399224922943,1994107.6666666667,1872.566776735342,1.413740288917886,0.1058591146466352,834000.0,13.633989880380932
2004,Slovenia,1997012,59993864199.39,30041.81,Europe & Central Asia,High income,0.0429232168007447,0.8784008293034568,24.817508130612428,3.599263741574849e+21,0.0296026028578866,57772239431.32001,2093967529.566524,1.5303010805711348,10.31037864344737,902510348.0761,0.028982219799486,28947.086666666662,1031.2024411498614,1.519816440621068,14.50716312214141,3988056928144,0.0006031496141947,1995758.3333333333,1241.1939144762764,1.3968964383369025,-0.1418852692533402,969000.0,13.784020922864116
2005,Slovenia,2000474,62272414748.55,31128.83,Europe & Central Asia,High income,0.0361835721615975,0.8813187891037448,24.854784383777307,3.877853638615428e+21,0.0435919277844718,59918045535.91333,2393179472.203464,1.571928373808943,10.345921802450617,969004057.1689,0.0429232168007447,29992.01,1162.5202744039009,1.557551132980544,14.50889521032556,4001896224676,0.0006408672903639,1997739.6666666667,2452.8339392084526,1.6525728924977543,0.4810189522303589,989000.0,13.804450621726684
2006,Slovenia,2006868,65850834859.62,32812.74,Europe & Central Asia,High income,0.0540948696112251,0.884643542994682,24.9106579432728,4.336332451708945e+21,0.0379797264198089,62705704602.52,2952428051.936984,1.7185146276779102,10.398602609096129,1076675906.3075998,0.0361835721615975,31327.79333333333,1396.1386293035052,1.6960464970722051,14.51208635409862,4027519169424,0.0017335899834352,2001451.3333333333,5000.156930870576,2.025377633272204,-0.1570162989049387,1036000.0,13.850878667052063
2007,Slovenia,2018122,70447328991.01,34907.37,Europe & Central Asia,High income,0.0638358759433075,0.8884884181594259,24.978131161045184,4.962826161967598e+21,0.0574639690064904,66190192866.39333,4098009103.267763,1.8706417159876128,10.460481907516591,1218524480.3169005,0.0540948696112251,32949.64666666667,1892.986716655326,1.8340550591032985,14.517678429475296,4072816406884,0.0031962424905298,2008488.0,8934.834973294133,2.390885807641727,0.4950118625556072,1060000.0,13.87378040948403
2008,Slovenia,2021316,72919918591.55,36075.47,Europe & Central Asia,High income,0.0334628475304785,0.8923539927869972,25.012627670362257,5.31731452739828e+21,0.0698016075451244,69739360814.06,3587324965.33848,1.7907578526442307,10.493396131252624,1301439535.7209,0.0638358759433075,34598.52666666667,1653.145461426048,1.763503782112858,14.519259837128654,4085718371856,0.0056077430105019,2015435.3333333333,7589.453823124141,2.090648691395524,0.1800726464836708,1095000.0,13.90626583447433
2009,Slovenia,2039669,67415603899.17,33052.23,Europe & Central Asia,High income,-0.0838032047815315,0.8939050196122057,24.934142339941893,4.544863649089785e+21,0.0350984151699427,70260950493.91,2756886426.083692,1.1164280030785494,10.40587457121554,1092449907.9729002,0.0334628475304785,34678.35666666667,1524.5754669853286,1.0263086701832738,14.528298588029196,4160249629561,0.0015826595220704,2026369.0,11628.323567909554,2.5121061660355086,-0.4757987254659616,1069000.0,13.88223512546044
2010,Slovenia,2048583,68321500046.59,33350.61,Europe & Central Asia,High income,0.0090275300637807,0.8950319991135892,24.94749034238578,4.667827368616197e+21,-0.0754843779134148,69552340845.77,2951372030.57884,1.1209289822339177,10.414861326040596,1112263187.3721,-0.0838032047815315,34159.43666666667,1666.0268476028623,1.018857078325295,14.53265938074222,4196692307889,0.0090797282562449,2036522.6666666667,13903.124912527162,2.328750300380439,-3.504365616381036,1004000.0,13.819503575249252
2011,Slovenia,2052843,68909972073.9,33568.07,Europe & Central Asia,High income,0.0065204204660724,0.8954117857761005,24.95606673707528,4.748584251225677e+21,0.0134374847220073,68215692006.55332,752781885.0202066,1.1010498121337489,10.421360386283814,1126815323.5249,0.0090275300637807,33323.636666666665,258.97566861295974,1.0009469439247614,14.534736706752538,4214164382649,0.0043703169484852,2047031.6666666667,6722.6144715677565,2.0841744222213,-1.10772296939377,852000.0,13.655342979519684
